ID,Source,Closing Pending Quantity,Opening Pending Quantity,Invoice Quantity,New Order Quantity,New Order Value FCN,New Order Value INR,New Order Cost,Closing Order Pending Cost,Closing Order Pending Value FCN,Closing Order Pending Value INR,Opening Order Pending Cost,Opening Order Pending Value FCN,Opening Order Pending Value INR,Invoice Cost,Invoice Value FCN,Invoice Value INR,Invoice Cost Calculated,Contribution Amount,Customer Order No,Order Line No,Contribution Percent,Bucket Line Id,New Order Value Tag ID,Contribution Tag ID,New Order Value INR New,New Exchange Rate,alsis application,alsis channel,alsis productgroup,alsis scope,Order MU Code,Other Dimension Source,Current MU Code,Current MU Priority,Shipping Address No,Currency,Payment Method Accounts Receivable ID,Order Type,Customer No,Warehouse,Facility,Item No,Project No,Cost Center Code,Proj Ele Code,Order Date,Salesperson,Closing Date,Opening Date,Alsis Scope Code,Payment Terms,Order Amt Tag,Branch Loaction Code,Company Code,Division Code,Order Line Type
172370300,Product,1,-1,0,0,0,0,0,2844,2844,2844,-2844,-2844,-2844,0,0,0,0,0,0006008613,1,0,62,838,838,0,1,916,901  ,2811 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61238031-80,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370301,Product,4,-4,0,0,0,0,0,1262.28,1444.72,1444.72,-1262.28,-1444.72,-1444.72,0,0,0,0,0,0006008613,11,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61234036-01,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370302,Product,4,-4,0,0,0,0,0,164.84,164.84,164.84,-164.84,-164.84,-164.84,0,0,0,0,0,0006008613,2,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194021-32,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370303,Product,1,-1,0,0,0,0,0,10267,10267,10267,-10267,-10267,-10267,0,0,0,0,0,0006008614,10,0,62,838,838,0,1,916,901  ,2819 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61210508-82-SK,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370304,Product,4,-4,0,0,0,0,0,161.8368,161.84,161.84,-161.8368,-161.84,-161.84,0,0,0,0,0,0006008614,12,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194021-06,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370305,Product,1,-1,0,0,0,0,0,2472,2472,2472,-2472,-2472,-2472,0,0,0,0,0,0006008614,20,0,62,838,838,0,1,916,901  ,2830 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61231990-02,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370306,Product,1,-1,0,0,0,0,0,2839.13,2839.13,2839.13,-2839.13,-2839.13,-2839.13,0,0,0,0,0,0006008614,3,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61213034-80,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370307,Product,1,-1,0,0,0,0,0,2796,2796,2796,-2796,-2796,-2796,0,0,0,0,0,0006008614,6,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194871-01,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370308,Product,1,-1,0,0,0,0,0,26872.93,26872.93,26872.93,-26872.93,-26872.93,-26872.93,0,0,0,0,0,0006008614,8,0,62,838,838,0,1,916,901  ,2809 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,00527088-81,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370309,Product,12,-12,0,0,0,0,0,240,240,240,-240,-240,-240,0,0,0,0,0,0006008615,4,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194020-86,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370310,Product,1,-1,0,0,0,0,0,5851.01,5851.01,5851.01,-5851.01,-5851.01,-5851.01,0,0,0,0,0,0006008616,7,0,62,838,838,0,1,916,901  ,2826 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61240822-30,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370311,Product,8,-8,0,0,0,0,0,56.32,56.32,56.32,-56.32,-56.32,-56.32,0,0,0,0,0,0006008617,1,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194068-59,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370312,Product,6,-6,0,0,0,0,0,42.24,42.24,42.24,-42.24,-42.24,-42.24,0,0,0,0,0,0006008617,4,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194068-59,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370313,Product,2,-2,0,0,0,0,0,20,20,20,-20,-20,-20,0,0,0,0,0,0006008618,12,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194082-63,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370314,Product,1,-1,0,0,0,0,0,30084,30084,30084,-30084,-30084,-30084,0,0,0,0,0,0006007504,1,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61241956-51,          ,21071     ,null,5/12/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370315,Product,1,-1,0,0,0,0,0,1961,1976,1976,-1961,-1976,-1976,0,0,0,0,0,0006007505,2,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61241964-80,          ,21071     ,null,5/12/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370316,Product,1,-1,0,0,0,0,0,46266.73,46266.73,46266.73,-46266.73,-46266.73,-46266.73,0,0,0,0,0,0006007506,7,0,62,838,838,0,1,109,901  ,2825 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,71534,          ,21071     ,null,5/13/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370317,Product,2,-2,0,0,0,0,0,44539.46,44539.46,44539.46,-44539.46,-44539.46,-44539.46,0,0,0,0,0,0006007507,1,0,62,838,838,0,1,109,901  ,2809 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61230076-53,          ,21071     ,null,5/13/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370318,Product,1,-1,0,0,0,0,0,348.78,348.78,348.78,-348.78,-348.78,-348.78,0,0,0,0,0,0006007508,1,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61235647-19,          ,21071     ,null,5/13/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370319,Product,12,-12,0,0,0,0,0,92.04,92.04,92.04,-92.04,-92.04,-92.04,0,0,0,0,0,0006007508,2,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194076-32,          ,21071     ,null,5/13/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370320,Product,1,-1,0,0,0,0,0,3080893.48,3080893.48,3080893.48,-3080893.48,-3080893.48,-3080893.48,0,0,0,0,0,0006007509,1,0,62,838,838,0,1,315,701  ,1709 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88126408020160,          ,21071     ,null,5/16/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
172370321,Product,1,-1,0,0,0,0,0,3080893.48,3080893.48,3080893.48,-3080893.48,-3080893.48,-3080893.48,0,0,0,0,0,0006007510,1,0,62,838,838,0,1,315,701  ,1709 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88126408020160,          ,21071     ,null,5/16/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
172370322,Product,3,-3,0,0,0,0,0,1273134.15,1389687,1389687,-1273134.15,-1389687,-1389687,0,0,0,0,0,0006007512,1,0,62,838,838,0,1,106,701  ,2243 ,A,1405 ,Closing,null,null,      ,INR,null,DO ,HSSM,001,21 ,881240221221050,          ,21071     ,null,5/16/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
172370323,Product,1,-1,0,0,0,0,0,215146.61,215146.61,215146.61,-215146.61,-215146.61,-215146.61,0,0,0,0,0,0006007517,1,0,62,838,838,0,1,174,701  ,1107 ,A,3105 ,Closing,null,null,      ,INR,null,DO ,HSSM,001,21 ,881099070350,          ,21071     ,null,5/18/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
172370324,Product,1,-1,0,0,0,0,0,3046.1437,3046,3046,-3046.1437,-3046,-3046,0,0,0,0,0,0006007519,1,0,62,838,838,0,1,109,901  ,2817 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61167256-44,          ,21071     ,null,5/18/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370325,Product,1,-1,0,0,0,0,0,35837.45,10904.57,10904.57,-35837.45,-10904.57,-10904.57,0,0,0,0,0,0006007520,1,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61239043-01,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370326,Product,24,-24,0,0,0,0,0,606.9,607.2,607.2,-606.9,-607.2,-607.2,0,0,0,0,0,0006007521,1,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194060-09,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370327,Product,12,-12,0,0,0,0,0,166.4856,166.44,166.44,-166.4856,-166.44,-166.44,0,0,0,0,0,0006007521,2,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194059-84,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370328,Product,1,-1,0,0,0,0,0,3.14,3.14,3.14,-3.14,-3.14,-3.14,0,0,0,0,0,0006007522,101,0,62,838,838,0,1,109,901  ,2835 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,223101-17,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370329,Product,1,-1,0,0,0,0,0,190.0996,206.27,206.27,-190.0996,-206.27,-206.27,0,0,0,0,0,0006007522,102,0,62,838,838,0,1,109,901  ,2835 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,11532,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370330,Product,2,-2,0,0,0,0,0,108.74,108.74,108.74,-108.74,-108.74,-108.74,0,0,0,0,0,0006007522,108,0,62,838,838,0,1,109,901  ,2835 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,2210942-37,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370331,Product,6,-6,0,0,0,0,0,231.9,231.9,231.9,-231.9,-231.9,-231.9,0,0,0,0,0,0006007522,115,0,62,838,838,0,1,109,901  ,2835 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,SS2217755-05,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
172370332,Product,1,-1,0,0,0,0,0,210.06,210.06,210.06,-210.06,-210.06,-210.06,0,0,0,0,0,0006007522,116,0,62,838,838,0,1,109,901  ,2830 ,B,2105 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,11577,          ,21071     ,null,5/19/2016 12:00:00 AM,2107,5/31/2018 12:00:00 AM,4/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003922,Product,4,-4,0,0,0,0,0,20.92,20.92,20.92,-20.92,-20.92,-20.92,0,0,0,0,0,0006008120,5,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194068-38,          ,21071     ,null,3/21/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003923,Product,1,-1,0,0,0,0,0,2.62,2.62,2.62,-2.62,-2.62,-2.62,0,0,0,0,0,0006008120,51,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194059-59,          ,21071     ,null,3/21/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003924,Product,1,-1,0,0,0,0,0,46.9692,46.97,46.97,-46.9692,-46.97,-46.97,0,0,0,0,0,0006008120,52,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194470-16,          ,21071     ,null,3/21/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003925,Product,1,-1,0,0,0,0,0,98,98,98,-98,-98,-98,0,0,0,0,0,0006008120,9,0,62,838,838,0,1,916,901  ,2826 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61239895-10,          ,21071     ,null,3/21/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003926,Product,4,-4,0,0,0,0,0,310.0208,310.04,310.04,-310.0208,-310.04,-310.04,0,0,0,0,0,0006008129,1,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194069-11,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003927,Product,6,-6,0,0,0,0,0,209.28,209.28,209.28,-209.28,-209.28,-209.28,0,0,0,0,0,0006008129,12,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,221711-07,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003928,Product,6,-6,0,0,0,0,0,648,648,648,-648,-648,-648,0,0,0,0,0,0006008129,13,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194069-44,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003929,Product,3,-3,0,0,0,0,0,2035.674,2037,2037,-2035.674,-2037,-2037,0,0,0,0,0,0006008129,14,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194082-34,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003930,Product,24,-24,0,0,0,0,0,837.12,837.12,837.12,-837.12,-837.12,-837.12,0,0,0,0,0,0006008129,15,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,221711-07,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003931,Product,3,-3,0,0,0,0,0,107.091,106.2,106.2,-107.091,-106.2,-106.2,0,0,0,0,0,0006008129,23,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,221581-17,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003932,Product,8,-8,0,0,0,0,0,139.52,139.52,139.52,-139.52,-139.52,-139.52,0,0,0,0,0,0006008129,25,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194068-83,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003933,Product,8,-8,0,0,0,0,0,375.7536,375.76,375.76,-375.7536,-375.76,-375.76,0,0,0,0,0,0006008129,26,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,221721-14,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003934,Product,6,-6,0,0,0,0,0,852,852,852,-852,-852,-852,0,0,0,0,0,0006008129,34,0,62,838,838,0,1,916,901  ,2805 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61242082-12,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003935,Product,6,-6,0,0,0,0,0,852,852,852,-852,-852,-852,0,0,0,0,0,0006008129,35,0,62,838,838,0,1,916,901  ,2805 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61242082-05,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003936,Product,6,-6,0,0,0,0,0,852,852,852,-852,-852,-852,0,0,0,0,0,0006008129,38,0,62,838,838,0,1,916,901  ,2805 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61242082-11,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003937,Product,1,-1,0,0,0,0,0,15.11,15.11,15.11,-15.11,-15.11,-15.11,0,0,0,0,0,0006008129,6,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,64416,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003938,Product,8,-8,0,0,0,0,0,297.68,297.68,297.68,-297.68,-297.68,-297.68,0,0,0,0,0,0006008131,1,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194069-10,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003939,Product,1,-1,0,0,0,0,0,21255,21255,21255,-21255,-21255,-21255,0,0,0,0,0,0006008132,1,0,62,838,838,0,1,916,901  ,2813 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61247144-03,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003940,Product,1,-1,0,0,0,0,0,15.11,15.11,15.11,-15.11,-15.11,-15.11,0,0,0,0,0,0006008132,10,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,64416,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003941,Product,3,-3,0,0,0,0,0,3480.87,3480.87,3480.87,-3480.87,-3480.87,-3480.87,0,0,0,0,0,0006008132,101,0,62,838,838,0,1,916,901  ,2809 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61233967-19,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003942,Product,4,-4,0,0,0,0,0,484,484,484,-484,-484,-484,0,0,0,0,0,0006008132,110,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61242674-01,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003943,Product,4,-4,0,0,0,0,0,1384,1384,1384,-1384,-1384,-1384,0,0,0,0,0,0006008132,116,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194862-12,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003944,Product,1,-1,0,0,0,0,0,2045.6,2046,2046,-2045.6,-2046,-2046,0,0,0,0,0,0006008132,120,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61211275-03,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003945,Product,40,-40,0,0,0,0,0,1080,1600,1600,-1080,-1600,-1600,0,0,0,0,0,0006008132,128,0,62,838,838,0,1,916,901  ,2813 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61242538-01,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003946,Product,24,-24,0,0,0,0,0,502.32,502.32,502.32,-502.32,-502.32,-502.32,0,0,0,0,0,0006008132,17,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194068-87,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003947,Product,6,-6,0,0,0,0,0,648,648,648,-648,-648,-648,0,0,0,0,0,0006008132,19,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194069-44,          ,21071     ,null,3/27/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003948,Product,1,-1,0,0,0,0,0,19490.47,19490.47,19490.47,-19490.47,-19490.47,-19490.47,0,0,0,0,0,0006008062,55,0,62,838,838,0,1,916,901  ,2809 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61211430-80,          ,21071     ,null,2/23/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003949,Product,2,-2,0,0,0,0,0,837.08,837.08,837.08,-837.08,-837.08,-837.08,0,0,0,0,0,0006008062,59,0,62,838,838,0,1,916,901  ,2809 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61204571-01,          ,21071     ,null,2/23/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
192003950,Product,4,-4,0,0,0,0,0,1412.04,1444.72,1444.72,-1412.04,-1444.72,-1444.72,0,0,0,0,0,0006008062,68,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61234036-01,          ,21071     ,null,2/23/2017 12:00:00 AM,2107,12/31/2018 12:00:00 AM,11/30/2018 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
